openalex_id,doi,publication_year,journal_short,title,n_authors,n_female,n_male,n_undetermined,n_determined,share_female_of_determined,any_female,first_author_gender,last_author_gender,all_undetermined
https://openalex.org/W4206583296,10.1016/j.jdeveco.2021.102810,2022,JDE,Restricted access: How the internet can be used to promote reading and learning,3,2,1,0,3,0.6667,TRUE,female,male,FALSE
https://openalex.org/W4225743848,10.1016/j.jdeveco.2021.102807,2022,JDE,Impacts of industrial and entrepreneurial jobs on youth: 5-year experimental evidence on factory job offers and cash grants in Ethiopia,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4310255196,10.1016/j.jdeveco.2022.103016,2022,JDE,Program targeting with machine learning and mobile phone data: Evidence from an anti-poverty intervention in Afghanistan,4,2,2,0,4,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4397031735,10.1016/j.jdeveco.2024.103314,2024,JDE,The welfare effects of mobile broadband internet: Evidence from Nigeria,8,0,7,1,7,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W3024171373,10.1016/j.jdeveco.2022.102887,2022,JDE,Agricultural revolution and industrialization,3,0,2,1,2,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W3178912003,10.1016/j.jdeveco.2023.103108,2023,JDE,Countering misinformation on social media through educational interventions: Evidence from a randomized experiment in Pakistan,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4288760195,10.1016/j.jdeveco.2022.102942,2022,JDE,The short-lived effects of unconditional cash transfers to refugees,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4323658063,10.1016/j.jdeveco.2023.103079,2023,JDE,"Information, migration, and the value of clean air",3,1,1,1,2,0.5000,TRUE,undetermined,male,FALSE
https://openalex.org/W4308149703,10.1016/j.jdeveco.2022.102997,2022,JDE,Irrigation and the spatial pattern of local economic development in India,6,1,3,2,4,0.2500,TRUE,male,female,FALSE
https://openalex.org/W4316126917,10.1016/j.jdeveco.2023.103049,2023,JDE,"Incentives, penalties, and rural air pollution: Evidence from satellite data",1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4317214054,10.1016/j.jdeveco.2023.103047,2023,JDE,Child marriage as informal insurance: Empirical evidence and policy simulations,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4388606134,10.1016/j.jdeveco.2023.103210,2023,JDE,"Place-based policies, rural employment, and intra-household resources allocation: Evidence from China’s economic zones",2,0,0,2,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W3155590323,10.1016/j.jdeveco.2022.102924,2022,JDE,Measuring social unrest using media reports,4,1,3,0,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W4210520815,10.1016/j.jdeveco.2021.102811,2022,JDE,"Linguistic diversity, official language choice and human capital",2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4225710817,10.1016/j.jdeveco.2022.102872,2022,JDE,"RETRACTED: Natural disasters, intra-national FDI spillovers, and economic divergence: Evidence from India",2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3205237154,10.1016/j.jdeveco.2022.103027,2022,JDE,The freedom to choose: Theory and quasi-experimental evidence on cash transfer restrictions,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4316035738,10.1016/j.jdeveco.2023.103051,2023,JDE,Efficient irrigation and water conservation: Evidence from South India,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4388979733,10.1016/j.jdeveco.2023.103217,2023,JDE,The deforestation effects of trade and agricultural productivity in Brazil,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3083932941,10.1016/j.jdeveco.2022.102848,2022,JDE,The welfare effects of India’s rural employment guarantee,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4304789395,10.1016/j.jdeveco.2022.102990,2022,JDE,The dirty business of eliminating open defecation: The effect of village sanitation on child height from field experiments in four countries,6,3,2,1,5,0.6000,TRUE,female,undetermined,FALSE
https://openalex.org/W3128249516,10.1016/j.jdeveco.2022.102986,2022,JDE,The more the poorer? Resource sharing and scale economies in large families,4,1,2,1,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4286567546,10.1016/j.jdeveco.2022.102937,2022,JDE,"Competition in household human capital investments: Strength, motivations and consequences",2,0,0,2,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4367187178,10.1016/j.jdeveco.2023.103054,2023,JDE,Exposure to collective gender-based violence causes intimate partner violence,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4293571940,10.1016/j.jdeveco.2022.102951,2022,JDE,Manufacturing employment and women’s agency: Evidence from Lesotho 2004–2014,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4311904524,10.1016/j.jdeveco.2022.103026,2022,JDE,Measuring consumption over the phone: Evidence from a survey experiment in urban Ethiopia,4,0,2,2,2,0.0000,FALSE,undetermined,undetermined,FALSE
https://openalex.org/W4225936952,10.1016/j.jdeveco.2022.102883,2022,JDE,Index insurance and basis risk: A reconsideration,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4312083498,10.1016/j.jdeveco.2022.103032,2022,JDE,Can school environmental education programs make children and parents more pro-environmental?,4,1,3,0,4,0.2500,TRUE,female,male,FALSE
https://openalex.org/W4378189441,10.1016/j.jdeveco.2023.103115,2023,JDE,Marriage markets and the rise of dowry in India,2,0,1,1,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4401236425,10.1016/j.jdeveco.2024.103351,2024,JDE,Land allocation and industrial agglomeration: Evidence from the 2007 reform in China,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W3185727814,10.1016/j.jdeveco.2021.102709,2021,JDE,Intellectual property regimes and wage inequality,3,0,1,2,1,0.0000,FALSE,undetermined,undetermined,FALSE
https://openalex.org/W4404212842,10.1016/j.jdeveco.2024.103402,2024,JDE,Blaming the wind? The impact of wind turbine on bird biodiversity,4,1,0,3,1,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W4226136491,10.1016/j.jdeveco.2021.102802,2021,JDE,When do refugees return home? Evidence from Syrian displacement in Mashreq,3,2,1,0,3,0.6667,TRUE,female,female,FALSE
https://openalex.org/W4386865289,10.1016/j.jdeveco.2023.103176,2023,JDE,How do digital platforms affect employment and job search? Evidence from India,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4389505489,10.1016/j.jdeveco.2023.103236,2023,JDE,Corporate Social Responsibility along the global value chain,4,1,3,0,4,0.2500,TRUE,male,female,FALSE
https://openalex.org/W3186548695,10.1016/j.jdeveco.2022.102900,2022,JDE,Wider economic benefits of transport corridors: Evidence from international development organizations,4,1,2,1,3,0.3333,TRUE,undetermined,female,FALSE
https://openalex.org/W4287695545,10.1016/j.jdeveco.2024.103359,2024,JDE,"Migration from developing countries: Selection, income elasticity, and Simpson’s paradox",2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4311754988,10.1016/j.jdeveco.2022.103015,2022,JDE,Military investment and the rise of industrial clusters: Evidence from China’s self-strengthening movement,3,0,2,1,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4318757041,10.1016/j.jdeveco.2023.103070,2023,JDE,Public governance versus corporate governance: Evidence from oil drilling in forests,4,2,2,0,4,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4390830995,10.1016/j.jdeveco.2024.103252,2024,JDE,Gains from market integration: Welfare effects of new rural roads in Ethiopia,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W2972934486,10.1016/j.jdeveco.2021.102671,2021,JDE,High-skilled services and development in China,2,0,1,1,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4293386046,10.1016/j.jdeveco.2022.102950,2022,JDE,Are age-of-marriage laws enforced? Evidence from developing countries,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4383558743,10.1016/j.jdeveco.2023.103140,2023,JDE,Fighting violence against women: The role of female political representation,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4394065291,10.1016/j.jdeveco.2024.103293,2024,JDE,FDI inflows and export quality: Domestic competition and within-firm adjustment,3,0,1,2,1,0.0000,FALSE,undetermined,undetermined,FALSE
https://openalex.org/W4391918146,10.1016/j.jdeveco.2024.103267,2024,JDE,Improving smallholder agriculture via video-based group extension,4,1,2,1,3,0.3333,TRUE,undetermined,female,FALSE
https://openalex.org/W4406127505,10.1016/j.jdeveco.2025.103450,2025,JDE,When the levee breaks: The impact of floods on educational outcomes in China,2,0,0,2,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W2786980814,10.1016/j.jdeveco.2021.102746,2021,JDE,Religion and abortion: The role of politician identity,3,3,0,0,3,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4366751855,10.1016/j.jdeveco.2023.103101,2023,JDE,The women-empowering effect of higher education,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4389804675,10.1016/j.jdeveco.2023.103235,2023,JDE,The demography of the great migration in China,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4280579056,10.1016/j.jdeveco.2022.102888,2022,JDE,From past lies to current misconduct: The long shadow of China's Great Leap Forward,4,0,0,4,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4306767526,10.1016/j.jdeveco.2022.102982,2022,JDE,“Storm autocracies”: Islands as natural experiments,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4387167266,10.1016/j.jdeveco.2023.103195,2023,JDE,Information and behavior: Evidence from fertilizer quantity recommendations in Bangladesh,3,1,0,2,1,1.0000,TRUE,undetermined,undetermined,FALSE
https://openalex.org/W4401630661,10.1016/j.jdeveco.2024.103353,2024,JDE,"Trade liberalization, labor market power, and misallocation across firms: Evidence from China's WTO accession",3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4404201184,10.1016/j.jdeveco.2024.103403,2024,JDE,"E-invoicing, tax audits and VAT compliance",4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4386057040,10.1016/j.jdeveco.2023.103173,2023,JDE,Mitigating agricultural fires with carrot or stick? Evidence from China,2,0,0,2,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4395053512,10.1016/j.jdeveco.2024.103304,2024,JDE,The effectiveness of entry deregulation: Novel evidence from removing minimum capital requirements,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4214604376,10.1016/j.jdeveco.2022.102850,2022,JDE,Car restriction policies and housing markets,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4389219531,10.1016/j.jdeveco.2023.103218,2023,JDE,Migration and resource misallocation in China,3,1,0,2,1,1.0000,TRUE,undetermined,undetermined,FALSE
https://openalex.org/W4402893073,10.1016/j.jdeveco.2024.103381,2024,JDE,Robots as guardians: Industrial automation and workplace safety in China,4,0,0,4,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4386226701,10.1016/j.jdeveco.2023.103175,2023,JDE,"Cultural distance, firm boundaries, and global sourcing",3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4382051900,10.1016/j.jdeveco.2023.103129,2023,JDE,"Demand, supply and long-term adoption: Evidence from a storage technology in West Africa",3,2,1,0,3,0.6667,TRUE,female,female,FALSE
https://openalex.org/W4401929201,10.1016/j.jdeveco.2024.103358,2024,JDE,"Land expropriation, household behaviors, and health outcomes: Evidence from China",4,0,0,4,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4403727727,10.1016/j.jdeveco.2024.103390,2024,JDE,"Public pensions and family dynamics: Eldercare, child investment, and son preference in rural China",3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4400788464,10.1016/j.jdeveco.2024.103340,2024,JDE,Pollution-induced trips: Evidence from flight and train bookings in China,4,0,0,4,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4409572250,10.1016/j.jdeveco.2025.103517,2025,JDE,The agricultural and economic impacts of massive water diversion,5,0,0,5,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4402162960,10.1016/j.jdeveco.2024.103356,2024,JDE,The enduring trauma: How officials' childhood famine experiences affect year-end spending surge,6,0,0,6,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4402813892,10.1016/j.jdeveco.2024.103377,2024,JDE,Poverty mapping in the age of machine learning,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4286436533,10.1016/j.jdeveco.2022.102947,2022,JDE,"Unilateral divorce rights, domestic violence and women’s agency: Evidence from the Egyptian Khul reform",2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4391888322,10.1016/j.jdeveco.2024.103269,2024,JDE,"Contracting, market access and deforestation",2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4414244764,10.1016/j.jdeveco.2025.103641,2025,JDE,Pollution reduction effects of new transregional power transmission systems: Evidence from ultra-high-voltage projects of China,4,0,0,4,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4320481192,10.1016/j.jdeveco.2023.103057,2023,JDE,Assessors influence results: Evidence on enumerator effects and educational impact evaluations,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4386986959,10.1016/j.jdeveco.2023.103181,2023,JDE,Helping families help themselves: The (Un)intended impacts of a digital parenting program,4,1,2,1,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4392874614,10.1016/j.jdeveco.2025.103510,2025,JDE,Relocation from China (with Chinese characteristics),2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4407165018,10.1016/j.jdeveco.2025.103467,2025,JDE,"From fields to factories: Special economic zones, foreign direct investment, and labour markets in Vietnam",3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4408746791,10.1016/j.jdeveco.2025.103496,2025,JDE,Peer learning and technology adoption in a digital farmer-to-farmer network,4,2,1,1,3,0.6667,TRUE,female,undetermined,FALSE
https://openalex.org/W4384470713,10.1016/j.jdeveco.2023.103147,2023,JDE,Can you spot a scam? Measuring and improving scam identification ability,5,5,0,0,5,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4400698321,10.1016/j.jdeveco.2024.103339,2024,JDE,"Roads, competition, and the informal sector",3,2,1,0,3,0.6667,TRUE,female,female,FALSE
https://openalex.org/W4409741555,10.1016/j.jdeveco.2025.103525,2025,JDE,From heat to high-tech: How innovation responds to climate change,2,0,0,2,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4392005883,10.1016/j.jdeveco.2024.103271,2024,JDE,English language requirement and educational inequality: Evidence from 16 million college applicants in China,4,0,1,3,1,0.0000,FALSE,undetermined,undetermined,FALSE
https://openalex.org/W4400316273,10.1016/j.jdeveco.2024.103333,2024,JDE,Elite persistence in Sierra Leone: What can names tell us?,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4403468923,10.1016/j.jdeveco.2024.103387,2024,JDE,Vehicle exhaust standards and urban air quality in China,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4403432944,10.1016/j.jdeveco.2024.103383,2024,JDE,Electricity and female employment: Evidence from Tajikistan’s winter energy crisis,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4407791725,10.1016/j.jdeveco.2025.103474,2025,JDE,Foreign banks and firms’ export dynamics: Evidence from China’s banking reform,2,1,0,1,1,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W4409170895,10.1016/j.jdeveco.2025.103509,2025,JDE,"Gender composition, social context, and academic performance in high-stakes examinations",4,0,0,4,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4411488339,10.1016/j.jdeveco.2025.103547,2025,JDE,The unintended consequences of trade protection on the environment,4,0,2,2,2,0.0000,FALSE,undetermined,undetermined,FALSE
https://openalex.org/W4413143064,10.1016/j.jdeveco.2025.103609,2025,JDE,Solving coordination failures: Collective land transfer rights and rural entrepreneurship,4,0,1,3,1,0.0000,FALSE,undetermined,undetermined,FALSE
https://openalex.org/W4415214561,10.1016/j.jdeveco.2025.103661,2025,JDE,Using free remotely sensed data to assess war-induced damage to agricultural cultivation: Evidence from Ukraine,6,1,4,1,5,0.2000,TRUE,male,male,FALSE
https://openalex.org/W4415818734,10.1016/j.jdeveco.2025.103678,2025,JDE,"Environmental regulation, induced innovation, and greener transition: Firm-level evidence",3,0,1,2,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W3119620272,10.1016/j.jdeveco.2020.102623,2021,JDE,Divorce laws and intimate partner violence: Evidence from Mexico,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W3153289787,10.1016/j.jdeveco.2021.102668,2021,JDE,Input quality and skills are complementary and increase output quality: Causal evidence from Ecuador’s trade liberalization,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4283688127,10.1016/j.jdeveco.2022.102929,2022,JDE,Cash transfers as a response to COVID-19: Experimental evidence from Kenya,4,0,3,1,3,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W3119870485,10.1016/j.jdeveco.2020.102614,2021,JDE,Empowering refugees through cash and agriculture: A regression discontinuity design,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W2904059109,10.1016/j.jdeveco.2023.103234,2023,JDE,Does electrification cause industrial development? Grid expansion and firm turnover in Indonesia,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W2902465761,10.1016/j.jdeveco.2021.102645,2021,JDE,Can information influence the social insurance participation decision of China's rural migrants?,4,0,1,3,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W2943561755,10.1016/j.jdeveco.2021.102653,2021,JDE,Discrimination from below: Experimental evidence from Ethiopia,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W2779231959,10.1016/j.jdeveco.2020.102620,2021,JDE,"Information, technology, and market rewards: Incentivizing aflatoxin control in Ghana",5,1,3,1,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W3155955424,10.1016/j.jdeveco.2021.102651,2021,JDE,The political economy of health epidemics: Evidence from the Ebola outbreak,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W3166214641,10.1016/j.jdeveco.2021.102682,2021,JDE,Refugee camps and deforestation in Sub-Saharan Africa,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W3202437340,10.1016/j.jdeveco.2021.102747,2021,JDE,Texts don’t nudge: An adaptive trial to prevent the spread of COVID-19 in India,4,1,2,1,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4283576382,10.1016/j.jdeveco.2022.102921,2022,JDE,"Behavioral change promotion, cash transfers and early childhood development: Experimental evidence from a government program in a low-income setting",2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4214860768,10.1016/j.jdeveco.2022.102851,2022,JDE,Overcoming smallholder farmers’ post-harvest constraints through harvest loans and storage technology: Insights from a randomized controlled trial in Tanzania,4,0,2,2,2,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W3129913440,10.1016/j.jdeveco.2021.102716,2021,JDE,Can youth empowerment programs reduce violence against girls during the COVID-19 pandemic?,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W3171148104,10.1016/j.jdeveco.2021.102672,2021,JDE,A structural estimation of the return to infrastructure investment in China,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W3156050542,10.1016/j.jdeveco.2021.102670,2021,JDE,Doing business in China: Parental background and government intervention determine who owns busines,3,0,1,2,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W3185816483,10.1016/j.jdeveco.2021.102710,2021,JDE,Subsidies for technology adoption: Experimental evidence from rural Cameroon,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3001730123,10.1016/j.jdeveco.2022.102818,2022,JDE,Refugees and foreign direct investment: Quasi-experimental evidence from US resettlements,4,0,1,3,1,0.0000,FALSE,undetermined,undetermined,FALSE
https://openalex.org/W4225815613,10.1016/j.jdeveco.2022.102846,2022,JDE,Aspirations and financial decisions: Experimental evidence from the Philippines,3,0,2,1,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4394566374,10.1016/j.jdeveco.2024.103292,2024,JDE,Do tax audits have a dynamic impact? Evidence from corporate income tax administrative data,4,0,3,1,3,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W3207007174,10.1016/j.jdeveco.2021.102739,2021,JDE,Malaria and Chinese economic activities in Africa,4,1,2,1,3,0.3333,TRUE,male,undetermined,FALSE
https://openalex.org/W4200394833,10.1016/j.jdeveco.2021.102803,2021,JDE,The impact of cash transfers on Syrian refugees in Lebanon: Evidence from a multidimensional regression discontinuity design,7,4,2,1,6,0.6667,TRUE,undetermined,female,FALSE
https://openalex.org/W4297318104,10.1016/j.jdeveco.2022.102981,2022,JDE,Trust and saving in financial institutions by the poor,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W3120131006,10.1016/j.jdeveco.2020.102618,2021,JDE,A gravity analysis of refugee mobility using mobile phone data,5,1,1,3,2,0.5000,TRUE,male,undetermined,FALSE
https://openalex.org/W3201168948,10.1016/j.jdeveco.2021.102737,2021,JDE,Environmental effects of development programs: Experimental evidence from West African dryland forests,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W4376619837,10.1016/j.jdeveco.2023.103111,2023,JDE,Learning by searching: Spatial mismatches and imperfect information in Southern labor markets,2,1,0,1,1,1.0000,TRUE,undetermined,female,FALSE
https://openalex.org/W3019013783,10.1016/j.jdeveco.2022.102975,2022,JDE,The cost of fear: Impact of violence risk on child health during conflict,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3211584328,10.1016/j.jdeveco.2021.102778,2021,JDE,"Productivity, non-compliance and the minimum wage",2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W3016764551,10.1016/j.jdeveco.2020.102603,2021,JDE,Local Governance Quality and the Environmental Cost of Forced Migration,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3120264966,10.1016/j.jdeveco.2020.102604,2021,JDE,Neighborhood quality and opposition to immigration: Evidence from German refugee shelters,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3122041580,10.1016/j.jdeveco.2020.102609,2021,JDE,How does delegating decisions to communities affect the provision and use of a public service? Evidence from a field experiment in Bangladesh,3,1,0,2,1,1.0000,TRUE,undetermined,undetermined,FALSE
https://openalex.org/W3212787444,10.1016/j.jdeveco.2021.102784,2021,JDE,Relative power: Explaining the effects of food and cash transfers on allocative behaviour in rural Nepalese households,6,3,1,2,4,0.7500,TRUE,female,female,FALSE
https://openalex.org/W4226466213,10.1016/j.jdeveco.2022.102870,2022,JDE,Active learning improves financial education: Experimental evidence from Uganda,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3154111312,10.1016/j.jdeveco.2022.102875,2022,JDE,Using household grants to benchmark the cost effectiveness of a USAID workforce readiness program,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4200037476,10.1016/j.jdeveco.2021.102789,2021,JDE,The role of food preferences in determining diet quality for Tanzanian consumers,5,2,0,3,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4287247108,10.1016/j.jdeveco.2022.102958,2022,JDE,"Knowledge, stigma, and HIV testing: An analysis of a widespread HIV/AIDS program",5,1,3,1,4,0.2500,TRUE,male,undetermined,FALSE
https://openalex.org/W4322761664,10.1016/j.jdeveco.2023.103073,2023,JDE,Mobile Internet access and political outcomes: Evidence from South Africa,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W2978636391,10.1016/j.jdeveco.2021.102669,2021,JDE,Lost in transition? The persistence of dictatorship mayors,3,0,2,1,2,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4311422837,10.1016/j.jdeveco.2022.103013,2022,JDE,Grandmothers and the gender gap in the Mexican labor market,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4312084120,10.1016/j.jdeveco.2022.103029,2022,JDE,Firms and inequality when unemployment is high,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W3015727060,10.1016/j.jdeveco.2020.102605,2021,JDE,The globalization of refugee flows,3,0,2,1,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3044476130,10.1016/j.jdeveco.2021.102780,2021,JDE,Social protection amidst social upheaval: Examining the impact of a multi-faceted program for ultra-poor households in Yemen,4,0,3,1,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3128824375,10.1016/j.jdeveco.2021.102634,2021,JDE,The “miseries” of sex imbalance: Evidence using subjective well-being data,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W3193707724,10.1016/j.jdeveco.2021.102713,2021,JDE,Seeking the treated: The impact of mobile extension on farmer information exchange in India,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4292263973,10.1016/j.jdeveco.2022.102954,2022,JDE,Sanitation and property tax compliance: Analyzing the social contract in Brazil,5,1,4,0,5,0.2000,TRUE,male,female,FALSE
https://openalex.org/W4380716263,10.1016/j.jdeveco.2023.103133,2023,JDE,The impact of the COVID-19 pandemic on children’s learning and wellbeing: Evidence from India,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W3176285212,10.1016/j.jdeveco.2023.103076,2023,JDE,Irrigation and gender roles,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4221042112,10.1016/j.jdeveco.2022.102869,2022,JDE,Misperceiving and misreporting input quality: Implications for input use and productivity,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4323305976,10.1016/j.jdeveco.2023.103078,2023,JDE,Curriculum and national identity: Evidence from the 1997 curriculum reform in Taiwan,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W3128398407,10.1016/j.jdeveco.2021.102699,2021,JDE,(Mis)information and anxiety: Evidence from a randomized Covid-19 information campaign,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W3165264699,10.1016/j.jdeveco.2021.102678,2021,JDE,Deadly discrimination: Implications of “missing girls” for workplace safety,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W3197868876,10.1016/j.jdeveco.2021.102738,2021,JDE,"The housing quality, income, and human capital effects of subsidized homes in urban India",1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4206006361,10.1016/j.jdeveco.2022.102817,2022,JDE,Does terrorism make people pessimistic? Evidence from a natural experiment,2,0,0,2,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4319072793,10.1016/j.jdeveco.2023.103069,2023,JDE,Social media as a recruitment and data collection tool: Experimental evidence on the relative effectiveness of web surveys and chatbots,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4210320126,10.1016/j.jdeveco.2022.102819,2022,JDE,Measuring honesty and explaining adulteration in naturally occurring markets,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4316498017,10.1016/j.jdeveco.2022.103039,2023,JDE,Immigration and violent crime: Evidence from the Colombia-Venezuela Border,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
